Stock Id,Nombre de la oportunidad,Fecha y Hora PO,Lugar origen de servicio logístico: Nombre,Transaction Id,Etapa,Fecha de compra,Funnel TAS,SL,Fecha PL,Location PL ,Fecha de creacion ,Fecha finalizacion ,LT creado - finalizado (hrs),On time,Proveedor,Region ,Isoweek compra,Mes recolección,Destino,PL,Ticket,Fecha ticket,Revision de casos,LT solicitado vs comprado,creacion - finalizacion ,Local / interestatal,Agente que realiza la compra: Nombre completo,BULK O TAS,Aging desde Compra,creacion Ticket vs SL Finalizado,Comprado vs finalizado,Fecha publicado,Region origen de servicio logístico,Primera publicacion, Days to published,SLA,DESTINO CORRECTO,Location actual,COST,COST,RUTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468880,GRUPO CONTINENTAL-BYD METEPEC,"27/11/2025, 18:17",EDOMEX - WH Lerma,53649136,Cerrado,27/11/2025,Recolectado,Finished,29/12/2025 7:27:32,HQ - QRO - Puerta La Victoria,29/11/2025 10:33:11,1/12/2025 11:12:39,48.66,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,29/11/2025 10:29:00,,40.2,3.7,Local,Arturo Fernández,TAS,88.0,48.7,58.6,,CDMX PONIENTE,2025-11-27 18:36:13.132000,0.3,,,,215,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468874,GRUPO CONTINENTAL-KIA COAPA,"27/11/2025, 18:13",Aliado - Kia Coapa,53775489,Cerrado,27/11/2025,Recolectado,Finished,22/2/2026 14:30:21,Kavak Portal Centro,29/11/2025 9:58:41,1/12/2025 12:55:56,50.95,Late,Externo,CDMX SUR,48,11,San Angel,,Solicitado,28/11/2025 17:34:12,,23.4,3.8,Local,Alberto Gonzalez,TAS,88.0,67.4,58.0,45988.8,CDMX SUR,2025-12-01 12:21:13.170000,90.1,,,Kavak Portal Centro,215,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468872,GRUPO TOLLOCAN-NISSAN TOLLOCAN,"27/11/2025, 18:08",WH - LERMA 2,53775599,Cerrado,27/11/2025,Recolectado,Finished,Sin PL,Sin PL,28/11/2025 9:38:48,28/11/2025 11:08:40,1.50,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,27/11/2025 18:27:27,,0.3,0.7,Local,Cesar Salazar,TAS,88.0,16.7,33.6,,CDMX PONIENTE,2025-11-29 13:56:12.078000,43.8,,,,570,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468863,GRUPO CONTINENTAL-BYD METEPEC,"27/11/2025, 17:44",EDOMEX - WH Lerma,53767653,Cerrado,27/11/2025,Recolectado,Finished,21/2/2026 10:28:43,WH - Lerma 2,28/11/2025 9:41:53,28/11/2025 11:54:35,2.21,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,27/11/2025 18:01:52,,0.3,0.8,Local,Arturo Fernández,TAS,88.0,17.9,33.7,45988.8,CDMX PONIENTE,2025-11-27 18:01:15.781000,0.3,,,WH - Lerma 2,629,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468862,GRUPO GP AUTO-GAC SANTA FE,"27/11/2025, 17:43",CDMX - Patio Santa Fe,53737190,Cerrado,27/11/2025,Recolectado,Finished,Sin PL,Sin PL,3/12/2025 10:13:19,3/12/2025 16:59:30,6.77,On time,Kavak,CDMX Poniente,48,11,Santa Fé,,Solicitado,3/12/2025 10:03:59,,136.3,6.0,Local,Cristian Martinezde,TAS,88.0,6.9,154.2,,CDMX PONIENTE,2025-11-27 18:01:27.316000,0.3,,,,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469090,GRUPO ISMO-OMODA ALIADO,"27/11/2025, 16:40",Aliado - Omoda,53730547,Cerrado,27/11/2025,Recolectado,Finished,8/1/2026 10:00:54,HQ - QRO - Puerta La Victoria,3/12/2025 11:30:38,3/12/2025 21:50:54,10.34,On time,Draiver,QRO,48,11,HQ - QRO - Puerta La Victoria,,Solicitado,2/12/2025 9:57:49,,113.3,6.2,Interestatal,JOSE ALBERTO GONZALEZ FUENTES,TAS,88.0,35.9,155.5,,QRO,2025-12-02 21:34:33.980000,124.9,2,0.0,,3119.94,1,GUANAJUATO - QRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468836,GRUPO PREMIER-BYD CULIACÁN,"27/11/2025, 16:39",Aliado - BYD Culiacán,53707278,Cerrado,27/11/2025,Recolectado,Finished,2/1/2026 10:11:46,GDL - Midtown,27/11/2025 16:45:38,4/12/2025 13:39:55,164.90,On time,Draiver,GDL,48,11,HQ - Tlaquepaque,,Solicitado,8/12/2025 11:49:44,,259.2,6.9,Interestatal,GABRIEL ANTONIO VALENZUELA CASTRO,TAS,88.0,-94.2,16.8,,,2025-12-12 14:22:14.319000,357.7,7,0.0,,8317.83,1,SINALOA - GDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468831,GRUPO CONTINENTAL-HYUNDAI SANTA FE,"27/11/2025, 16:27",EDOMEX - Interlomas,53776710,Cerrado,27/11/2025,Recolectado,Finished,30/12/2025 13:24:10,Santa Fé,27/11/2025 17:10:31,27/11/2025 17:39:31,0.48,On time,Externo,CDMX Poniente,48,11,Santa Fé,,Solicitado,27/11/2025 16:53:25,,0.4,0.1,Local,Eivar Villegas,TAS,88.0,0.8,17.2,,CDMX PONIENTE,2025-11-27 16:46:14.995000,0.3,,,,405,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468821,GRUPO ANDRADE-CHANGAN ZARAGOZA,"27/11/2025, 16:06",CDMX - Plaza Fortuna,53777434,Cerrado,27/11/2025,Recolectado,Finished,19/2/2026 17:46:08,Plaza Fortuna,28/11/2025 10:48:47,29/11/2025 11:34:23,24.76,Late,Externo,CDMX CENTRO,48,11,Plaza Fortuna,,Solicitado,27/11/2025 16:17:43,,0.2,1.8,Local,Enrique Nader,TAS,88.0,43.3,34.8,,CDMX CENTRO,2025-11-27 16:26:13.094000,0.3,,,,821.6987286,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468784,GRUPO CONTINENTAL-HYUNDAI SANTA FE,"27/11/2025, 14:59",EDOMEX - Interlomas,53748048,Cerrado,27/11/2025,Recolectado,Finished,23/2/2026 18:01:11,Santa Fé,27/11/2025 16:27:50,27/11/2025 18:00:18,1.54,On time,Externo,CDMX Poniente,48,11,Santa Fé,,Solicitado,27/11/2025 15:17:56,,0.3,0.1,Local,Eivar Villegas,TAS,88.0,2.7,16.5,45988.6,CDMX PONIENTE,2025-11-27 15:16:30.601000,0.3,,,Santa Fé,441.6987286,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468733,GRUPO ISMO-CHEVROLET TLALNEPANTLA,"27/11/2025, 13:50",CDMX - Plaza Fortuna,53692627,Cerrado,27/11/2025,Recolectado,Finished,26/12/2025 17:19:50,CDMX - El Rosario Town Center,28/11/2025 13:22:02,1/12/2025 10:29:37,69.13,Late,Externo,CDMX NORTE,48,11,CDMX - El Rosario Town Center,,Solicitado,28/11/2025 13:00:24,,23.2,3.9,Local,Daniela Pedraza,TAS,88.0,69.5,37.4,,CDMX CENTRO,2025-11-27 14:06:11.403000,0.3,,,,215,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468726,GRUPO PLASENCIA-GWM LOPEZ MATEOS,"27/11/2025, 13:38",GDL - Midtown,53660261,Cerrado,27/11/2025,Recolectado,Finished,18/12/2025 13:51:11,GDL - Midtown,27/11/2025 13:45:15,13/12/2025 15:23:49,385.64,,Kavak,GDL,48,11,HQ - Tlaquepaque,,No solicitado,,,,16.1,Interestatal,Johana Novales,TAS,88.0,,13.8,,GDL,2025-11-27 13:56:11.655000,0.3,,,,390.005,1,GDL - GDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468729,GRUPO CONTINENTAL-HYUNDAI SANTA FE,"27/11/2025, 13:35",EDOMEX - Interlomas,53753263,Cerrado,27/11/2025,Recolectado,Finished,29/1/2026 9:58:16,Santa Fé,27/11/2025 14:49:08,27/11/2025 15:59:04,1.17,On time,Draiver,CDMX Poniente,48,11,Santa Fé,,Solicitado,27/11/2025 14:20:41,,0.8,0.1,Local,Eivar Villegas,TAS,88.0,1.6,14.8,,CDMX PONIENTE,2025-11-27 14:01:26.281000,0.4,,,,306.3183333,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468718,GRUPO CONTINENTAL-BYD SANTA FE,"27/11/2025, 13:20",EDOMEX - Interlomas,53691795,Cerrado,27/11/2025,Recolectado,Finished,21/12/2025 9:44:32,Santa Fé,27/11/2025 14:28:48,27/11/2025 17:02:25,2.56,On time,Externo,CDMX Poniente,48,11,Santa Fé,,Solicitado,27/11/2025 14:17:47,,1.0,0.2,Local,Eivar Villegas,TAS,88.0,2.7,14.5,,CDMX PONIENTE,2025-11-27 13:41:10.828000,0.4,,,,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468693,GRUPO CONTINENTAL-BYD INTERLOMAS,"27/11/2025, 12:39",EDOMEX - Interlomas,53747397,Cerrado,27/11/2025,Recolectado,Closed,2/1/2026 11:02:51,Santa Fé,27/11/2025 19:07:15,28/11/2025 13:06:56,17.99,On time,Externo,CDMX Poniente,48,11,Santa Fé,,Solicitado,27/11/2025 18:55:12,,6.3,1.0,Local,Juan Nolasco,TAS,88.0,18.2,19.1,,CDMX PONIENTE,2025-11-27 13:06:24.625000,0.5,,,,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467127,Rechazo 7 días GRUPO CONTINENTAL-HYUNDAI METEPEC,"27/11/2025, 12:03",EDOMEX - WH Lerma,53633968,Cerrado,27/11/2025,Recolectado,Finished,21/2/2026 9:00:34,WH - Lerma 5,27/11/2025 14:23:25,27/11/2025 17:20:08,2.95,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,27/11/2025 12:20:05,,0.3,0.2,Local,Arturo Fernández,TAS,88.0,5.0,14.4,,CDMX PONIENTE,,No published,,,WH - Lerma 5,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468671,GRUPO MEGA-MEGA ALIADO,"27/11/2025, 11:28",Aliado - Nissan Toluca,53734822,Cerrado,27/11/2025,Recolectado,Finished,20/2/2026 12:46:13,WH - Lerma 2,27/11/2025 12:39:44,27/11/2025 14:54:05,2.24,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,27/11/2025 12:13:34,,0.8,0.1,Local,Josué Cortés,TAS,89.0,2.7,12.7,,CDMX PONIENTE,2025-11-27 14:17:08.708000,2.8,,,,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468573,GRUPO CONTINENTAL-BYD SANTA FE,"26/11/2025, 20:02",EDOMEX - Interlomas,53666215,Cerrado,26/11/2025,Recolectado,Finished,20/12/2025 16:43:27,Santa Fé,26/11/2025 23:26:37,27/11/2025 15:06:57,15.67,On time,Draiver,CDMX Poniente,48,11,Santa Fé,,Solicitado,26/11/2025 23:03:31,,3.0,0.8,Local,Eivar Villegas,TAS,89.0,16.1,23.4,,CDMX PONIENTE,2025-11-26 20:21:09.840000,0.3,,,,116.3183333,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468557,GRUPO CONTINENTAL-TOYOTA SANTA FE,"26/11/2025, 19:32",EDOMEX - Interlomas,53760455,Cerrado,26/11/2025,Recolectado,Finished,24/1/2026 13:44:16,WH - Lerma 2,26/11/2025 23:25:21,27/11/2025 16:09:37,16.74,On time,Externo,CDMX Poniente,48,11,Santa Fé,,Solicitado,26/11/2025 23:00:06,,3.5,0.9,Local,Eivar Villegas,TAS,89.0,17.2,23.4,,CDMX PONIENTE,2025-12-01 10:02:26.590000,110.5,,,,405,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468541,GRUPO CONTINENTAL-KIA ALIADO,"26/11/2025, 19:00",Aliado - Kia Coapa,53671101,Cerrado,26/11/2025,Recolectado,Finished,24/1/2026 10:48:51,Kavak Artz Pedregal,29/11/2025 9:56:59,1/12/2025 10:56:57,49.00,Late,Externo,CDMX SUR,48,11,San Angel,,Solicitado,28/11/2025 20:23:36,,49.4,4.7,Local,Alberto Gonzalez,TAS,89.0,62.6,81.9,,CDMX SUR,2025-12-01 10:51:14.730000,111.9,,,,215,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468562,GRUPO CONTINENTAL-STELLANTIS METEPEC,"26/11/2025, 17:48",EDOMEX - WH Lerma,53634113,Cerrado,26/11/2025,Recolectado,Finished,23/12/2025 9:56:31,WH - Lerma 2,27/11/2025 11:41:20,28/11/2025 11:06:31,23.42,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,27/11/2025 11:26:12,,17.6,1.7,Local,Enrique Nader,TAS,89.0,23.7,35.7,,CDMX PONIENTE,2025-12-11 08:31:28.633000,350.7,,,WH - Lerma 2,397,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468487,GRUPO CONTINENTAL-HYUNDAI PATRIOTISMO,"26/11/2025, 17:28",CDMX - San Ángel,53749997,Cerrado,26/11/2025,Recolectado,Finished,1/12/2025 14:49:59,San Angel,27/11/2025 12:33:55,28/11/2025 13:20:23,24.77,On time,Externo,CDMX SUR,48,11,San Angel,,Solicitado,27/11/2025 12:02:36,,18.6,1.8,Local,Omar Islasgomez,TAS,89.0,25.3,36.6,,CDMX SUR,,No published,,,,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468495,GRUPO CONTINENTAL-BYD SANTA FE,"26/11/2025, 17:27",EDOMEX - Interlomas,53708787,Cerrado,26/11/2025,Recolectado,Finished,31/12/2025 9:08:08,Santa Fé,26/11/2025 23:23:31,27/11/2025 12:58:13,13.58,On time,Externo,CDMX Poniente,48,11,Santa Fé,,Solicitado,26/11/2025 22:55:33,,5.5,0.8,Local,Eivar Villegas,TAS,89.0,14.0,23.4,,CDMX PONIENTE,2025-11-26 18:01:28.908000,0.6,,,,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468480,GRUPO CONTINENTAL-STELLANTIS METEPEC,"26/11/2025, 17:24",EDOMEX - WH Lerma,53605750,Cerrado,26/11/2025,Recolectado,Finished,30/12/2025 13:14:28,MTY - HQ FASHION DRIVE,27/11/2025 11:43:39,27/11/2025 16:15:57,4.54,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,27/11/2025 11:33:35,,18.2,1.0,Local,Enrique Nader,TAS,89.0,4.7,35.7,,CDMX PONIENTE,2025-12-11 08:29:25.582000,351.1,,,,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468473,GRUPO CONTINENTAL-GWM SANTA FE,"26/11/2025, 17:00",EDOMEX - Interlomas,53756676,Cerrado,26/11/2025,Recolectado,Finished,2/12/2025 12:02:03,Santa Fé,26/11/2025 23:21:45,27/11/2025 12:12:38,12.85,On time,Externo,CDMX Poniente,48,11,Santa Fé,,Solicitado,26/11/2025 22:51:28,,5.9,0.8,Local,Eivar Villegas,TAS,89.0,13.4,23.4,,CDMX PONIENTE,2025-11-26 17:21:23.133000,0.4,,,,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468464,GRUPO CONTINENTAL-TOYOTA SANTA FE,"26/11/2025, 16:23",EDOMEX - Interlomas,53761712,Cerrado,26/11/2025,Recolectado,Finished,11/1/2026 12:20:44,Santa Fé,26/11/2025 23:19:46,27/11/2025 13:51:19,14.53,On time,Draiver,CDMX Poniente,48,11,Santa Fé,,Solicitado,26/11/2025 22:47:22,,6.4,0.9,Local,Eivar Villegas,TAS,89.0,15.1,23.3,,CDMX PONIENTE,2025-11-28 13:31:18.408000,45.1,,,,116.3183333,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468443,GRUPO ISMO-CHIREY TLALNEPANTLA,"26/11/2025, 15:09",CDMX - Plaza Fortuna,53632110,Cerrado,26/11/2025,Recolectado,Finished,27/1/2026 9:53:53,CDMX - El Rosario Town Center,27/11/2025 12:36:54,28/11/2025 13:46:31,25.16,On time,Externo,CDMX NORTE,48,11,CDMX - El Rosario Town Center,,Solicitado,27/11/2025 12:16:14,,21.1,1.9,Local,Daniela Pedraza,TAS,89.0,25.5,36.6,,CDMX CENTRO,2025-11-26 15:26:14.311000,0.3,,,,595,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468441,GRUPO CONTINENTAL-GWM METEPEC,"26/11/2025, 15:03",EDOMEX - WH Lerma,53733050,Cerrado,26/11/2025,Recolectado,Finished,6/1/2026 12:19:04,WH - Lerma 2,26/11/2025 15:24:44,27/11/2025 11:20:25,19.93,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,26/11/2025 15:04:18,,0.0,0.8,Local,Arturo Fernández,TAS,89.0,20.3,15.4,,CDMX PONIENTE,2025-11-26 15:21:42.259000,0.3,,,,408,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468414,GRUPO CONTINENTAL-BYD INTERLOMAS,"26/11/2025, 14:08",EDOMEX - Interlomas,53674559,Cerrado,26/11/2025,Recolectado,Finished,18/12/2025 10:21:00,Santa Fé,27/11/2025 11:46:15,27/11/2025 15:29:43,3.72,On time,Externo,CDMX Poniente,48,11,Santa Fé,,Solicitado,27/11/2025 11:41:03,,21.6,1.1,Local,Juan Nolasco,TAS,89.0,3.8,35.8,,CDMX PONIENTE,2025-11-26 14:26:12.699000,0.3,,,,221,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468403,GRUPO CONTINENTAL-HYUNDAI METEPEC,"26/11/2025, 13:44",EDOMEX - WH Lerma,53638927,Cerrado,26/11/2025,Recolectado,Finished,Sin PL,Sin PL,26/11/2025 14:14:39,26/11/2025 18:22:51,4.14,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,26/11/2025 13:45:20,,0.0,0.2,Local,Arturo Fernández,TAS,89.0,4.6,14.2,,CDMX PONIENTE,2025-11-28 18:01:16.776000,52.3,,,,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468378,GRUPO CONTINENTAL-HYUNDAI METEPEC,"26/11/2025, 13:06",EDOMEX - WH Lerma,53693741,Cerrado,26/11/2025,Recolectado,Finished,29/12/2025 14:56:29,WH - Lerma 2,26/11/2025 14:13:03,27/11/2025 10:55:09,20.70,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,26/11/2025 13:43:39,,0.6,0.9,Local,Arturo Fernández,TAS,89.0,21.2,14.2,,CDMX PONIENTE,2025-11-26 13:26:11.481000,0.3,,,,408,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468363,GRUPO MEGA-MEGA ALIADO,"26/11/2025, 12:30",Aliado - Nissan Toluca,53653185,Cerrado,26/11/2025,Recolectado,Finished,23/12/2025 9:17:27,WH - Lerma 2,26/11/2025 17:11:43,27/11/2025 14:09:53,20.97,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,26/11/2025 16:37:55,,4.1,1.1,Local,Josué Cortés,TAS,89.0,21.5,17.2,,CDMX PONIENTE,2025-11-27 14:09:09.726000,25.7,,,,219,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468352,GRUPO CONTINENTAL-BYD INTERLOMAS,"26/11/2025, 12:13",EDOMEX - Interlomas,53747225,Cerrado,26/11/2025,Recolectado,Finished,18/12/2025 10:48:40,Santa Fé,26/11/2025 17:42:21,27/11/2025 11:38:42,17.94,On time,Externo,CDMX Poniente,48,11,Santa Fé,,Solicitado,26/11/2025 17:37:26,,5.4,1.0,Local,Juan Nolasco,TAS,90.0,18.0,17.7,,CDMX PONIENTE,2025-11-26 12:32:47.880000,0.3,,,,204,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468235,GRUPO CONTINENTAL-HYUNDAI SANTA FE,"25/11/2025, 19:55",EDOMEX - Interlomas,53652138,Cerrado,25/11/2025,Recolectado,Finished,5/12/2025 10:12:11,Santa Fé,26/11/2025 13:07:31,26/11/2025 13:29:38,0.37,On time,Externo,CDMX Poniente,48,11,Santa Fé,,Solicitado,26/11/2025 13:02:20,,17.1,0.7,Local,Eivar Villegas,TAS,90.0,0.5,37.1,,CDMX PONIENTE,2025-11-25 21:49:36.430000,1.9,,,,0,1,GDL - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468237,GRUPO CONTINENTAL-HYUNDAI SANTA FE,"25/11/2025, 19:55",EDOMEX - Interlomas,53708842,Cerrado,25/11/2025,Recolectado,Finished,21/2/2026 14:10:53,Santa Fé,26/11/2025 23:32:03,27/11/2025 12:48:48,13.28,On time,Draiver,CDMX Poniente,48,11,Santa Fé,,Solicitado,26/11/2025 22:43:08,,26.8,1.7,Local,Eivar Villegas,TAS,90.0,14.1,47.5,45986.9,CDMX PONIENTE,2025-11-25 22:04:17.757000,2.2,,,Santa Fé,116.3183333,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468163,GRUPO CONTINENTAL-HYUNDAI METEPEC,"25/11/2025, 16:58",EDOMEX - WH Lerma,53731952,Cerrado,25/11/2025,Recolectado,Finished,2/12/2025 12:00:10,WH - Lerma 2,25/11/2025 17:38:01,26/11/2025 9:44:32,16.11,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,25/11/2025 17:19:39,,0.4,0.7,Local,Arturo Fernández,TAS,90.0,16.4,17.6,,CDMX PONIENTE,2025-11-27 09:47:50.706000,40.8,,,,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468161,GRUPO ISMO-GAC TLALNEPANTLA,"25/11/2025, 16:50",CDMX - Plaza Fortuna,53639182,Cerrado,25/11/2025,Recolectado,Finished,Sin PL,Sin PL,4/12/2025 18:24:31,5/12/2025 10:51:32,16.45,On time,Externo,CDMX NORTE,48,11,CDMX - El Rosario Town Center,,Solicitado,4/12/2025 17:26:14,,216.6,9.8,Local,Daniela Pedraza,TAS,90.0,17.4,234.4,,CDMX CENTRO,,No published,,,,215,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468156,GRUPO CONTINENTAL-HYUNDAI PATRIOTISMO,"25/11/2025, 16:39",CDMX - Plaza Fortuna,53706508,Cerrado,25/11/2025,Recolectado,Finished,Sin PL,Sin PL,26/11/2025 11:11:33,26/11/2025 15:23:33,4.20,On time,Externo,CDMX SUR,48,11,San Angel,,Solicitado,26/11/2025 10:57:02,,18.3,0.9,Local,Omar Islasgomez,TAS,90.0,4.4,35.2,,CDMX CENTRO,2025-11-25 17:35:17.487000,0.9,,,,346.5683333,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468087,GRUPO GP AUTO-FORD SANTA FE,"25/11/2025, 12:59",CDMX - Antara Fashion Hall,53575232,Cerrado,25/11/2025,Recolectado,Finished,23/2/2026 11:58:50,Kavak Antara Fashion Hall,4/12/2025 16:00:10,5/12/2025 15:42:27,23.70,On time,Externo,CDMX NORTE,48,11,Kavak Antara Fashion Hall,,Solicitado,4/12/2025 15:56:41,,219.0,10.1,Local,Cristian Martinezde,TAS,90.0,23.8,232.0,45986.6,CDMX NORTE,2025-11-25 13:16:16.342000,0.3,,,Kavak Antara Fashion Hall,215,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468082,GRUPO AUTOPOLIS-NISSAN CUMBRES,"25/11/2025, 12:30",MTY - HQ FASHION DRIVE,53593969,Cerrado,25/11/2025,Recolectado,Finished,30/12/2025 11:33:21,MTY - HQ FASHION DRIVE,26/11/2025 12:05:53,26/11/2025 12:41:26,0.59,,Kavak,MTY,48,11,MTY - HQ FASHION DRIVE,,No solicitado,,,,1.0,Interestatal,Arnoldo Leos,TAS,90.0,,36.1,,MTY,2025-11-25 12:51:12.832000,0.4,,,,66.62,1,MTY - MTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468076,GRUPO MENA-BYD IZTACALCO,"25/11/2025, 12:10",CDMX - Portal Centro,53733594,Cerrado,25/11/2025,Recolectado,Finished,Sin PL,Sin PL,26/11/2025 11:15:32,27/11/2025 11:50:49,24.59,On time,Externo,CDMX CENTRO,48,11,Plaza Fortuna,,Solicitado,26/11/2025 11:10:10,,23.0,2.0,Local,Samuel Rodriguez Gomez,TAS,90.0,24.7,35.3,,CDMX CENTRO,2025-11-25 12:31:15.052000,0.4,,,,190,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468074,GRUPO CONTINENTAL-HYUNDAI METEPEC,"25/11/2025, 12:04",EDOMEX - WH Lerma,53660636,Cerrado,25/11/2025,Recolectado,Finished,9/1/2026 13:13:20,WH - Lerma 2,25/11/2025 15:52:17,26/11/2025 11:13:58,19.36,On time,Externo,CDMX Poniente,48,11,WH - Lerma 2,,Solicitado,25/11/2025 12:05:47,,0.0,1.0,Local,Arturo Fernández,TAS,91.0,23.1,15.9,,CDMX PONIENTE,2025-11-25 12:23:07.806000,0.3,,,,218,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467928,GRUPO ISMO-OMODA ALIADO,"24/11/2025, 19:08",Aliado - Omoda,53589448,Cerrado,24/11/2025,Recolectado,Finished,21/1/2026 15:11:12,HQ - QRO - Puerta La Victoria,5/12/2025 17:22:35,6/12/2025 11:59:54,18.62,Late,Draiver,QRO,48,11,HQ - QRO - Puerta La Victoria,,Solicitado,2/12/2025 10:03:44,,182.9,11.7,Interestatal,JOSE ALBERTO GONZALEZ FUENTES,TAS,91.0,97.9,281.4,,QRO,2025-12-04 18:36:14.383000,239.5,3,0.0,,5138.88,2,GDL - QRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467924,GRUPO CONTINENTAL-KIA ALIADO,"24/11/2025, 18:51",Aliado - Kia Coapa,53630154,Cerrado,24/11/2025,Recolectado,Finished,5/2/2026 18:24:32,Kavak Artz Pedregal,29/11/2025 10:00:34,1/12/2025 13:36:17,51.60,Late,Draiver,CDMX SUR,48,11,San Angel,,Solicitado,28/11/2025 21:13:07,,98.4,6.8,Local,Alberto Gonzalez,TAS,91.0,64.4,130.0,,CDMX SUR,2025-12-01 12:12:09.328000,161.4,,,,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
